DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
MEX;CTG;468;11388,63;48390288,9
MEX;CTG;5700;7752;32938248,0
MEX;CTG;7602;120696,6;512839853,4
MEX;CTG;67530;10737,27;45425201,8
MEX;CTG;30;31,16;130467,2
MEX;CTG;9,17;15399,81;64479158,5
MEX;CTG;10;119,01;498296,1
MEX;CTG;50;1387,33;5808764,6
MEX;CTG;45;3084,08;12913073,8
MEX;CTG;10;87,18;365023,5
MEX;CTG;1;31,12;130299,8
MEX;CTG;20000;108600;461441400,0
MEX;CTG;14080;56713,4;240975236,6
MEX;CTG;0,48;52,97;221785,9
MEX;CTG;26,85;3597,24;15061679,8
MEX;CTG;227,78;6677,38;27958256,8
MEX;CTG;1053,41;22386,22;93731327,0
MEX;CTG;2160,1;19334,04;80951818,8
MEX;CTG;239,7;785,36;3288310,2
MEX;CTG;91,45;701,98;2939197,3
MEX;CTG;38,05;338,35;1416674,8
MEX;CTG;16;130,08;552709,9
MEX;CTG;102800;2471,4;10377703,6
MEX;CTG;33885;2556,95;10864480,6
MEX;CTG;658;10528;46182756,5
MEX;CTG;347;63,06;267986,7
MEX;CTG;63582;50100,48;209771210,8
MEX;CTG;0,1;4,14;17593,8
MEX;CTG;6,29;269,63;1145849,3
MEX;CTG;464;474,05;1984852,1
MEX;CTG;9;11935,35;50721776,2
MEX;CTG;797;41578,35;176695929,8
MEX;CTG;3;23504,32;99869855,7
MEX;CTG;1;10049,1;42698625,9
MEX;CTG;62;4119,93;17505582,6
MEX;CTG;5629;3443,77;14632578,7
MEX;CTG;320;2226,94;9463849,2
MEX;CTG;14;2553,34;10850954,5
MEX;CTG;14;29,54;125536,4
MEX;CTG;202;2463;10399007,7
MEX;CTG;1543;80263,39;341994661,8
MEX;CTG;152;309,84;1297303,2
MEX;CTG;12027;2321,97;9722111,6
MEX;CTG;305;368,17;1541531,5
MEX;CTG;59750;55071,52;232986123,2
MEX;CTG;112;2185,34;9245321,3
MEX;CTG;2;255,01;1083718,5
MEX;CTG;10;53,1;224193,0
MEX;CTG;17663;141448,92;601016461,1
MEX;CTG;10131;182135,92;773895524,1
MEX;CTG;2200,61;29354,4;124726845,6
MEX;CTG;7024,26;329871,12;1401622389,0
MEX;CTG;2241;1566,18;6654698,8
MEX;CTG;204;163,85;696198,7
MEX;CTG;2356;2487,58;10569727,4
MEX;CTG;2244;4591,5;19509283,5
MEX;CTG;2250;799,21;3395843,3
MEX;CTG;5700;1412,56;6002970,4
MEX;CTG;456120;616303,8;2518526562,0
MEX;CTG;1630;29877,9;125532893,2
MEX;CTG;37400;5692;23915108,8
MEX;CTG;45;179,82;764610,8
MEX;CTG;4,87;57,36;243899,9
MEX;CTG;2,44;71,28;303089,0
MEX;CTG;34,92;92;391192,3
MEX;CTG;55,3;527,71;2243870,4
MEX;CTG;22,18;682,17;2900648,2
MEX;CTG;5;124,5;529385,2
MEX;CTG;20;22;93546,0
MEX;CTG;242;1533,64;6521175,3
MEX;CTG;9,75;210,48;894979,9
MEX;CTG;10;843,4;3586212,7
MEX;CTG;23;27,12;115316,7
MEX;CTG;20,3;858,2;3649143,6
MEX;CTG;6,09;108,45;461139,2
MEX;CTG;8,54;24,15;102688,0
MEX;CTG;11,39;26;110554,3
MEX;CTG;9,75;330,26;1404295,2
MEX;CTG;5,28;57,59;244877,9
MEX;CTG;5,28;414,05;1760577,9
MEX;CTG;26;1100,62;4679935,3
MEX;CTG;3;21,6;91845,1
MEX;CTG;30;69,3;294669,8
MEX;CTG;43;530,95;2257647,2
MEX;CTG;73;649,29;2760839,5
MEX;CTG;2;43,68;185731,3
MEX;CTG;12;536,52;2281331,3
MEX;CTG;14;750,72;3192129,0
MEX;CTG;20;849,6;3612575,7
MEX;CTG;1;175,02;744200,8
MEX;CTG;8;41,84;177907,4
MEX;CTG;105;6424,27;27316574,2
MEX;CTG;99;1379,51;5865800,7
MEX;CTG;5;60,8;258527,1
MEX;CTG;28;4268,65;18150684,0
MEX;CTG;8;144,53;614554,6
MEX;CTG;1;22,36;95076,7
MEX;CTG;17;289;1228854,0
MEX;CTG;20;132,4;562976,7
MEX;CTG;2;402,46;1711296,1
MEX;CTG;4,06;75;318906,8
MEX;CTG;20;2,4;10205,0
MEX;CTG;3;10,2;43371,3
MEX;CTG;10;850;3614276,5
MEX;CTG;8;360;1530752,4
MEX;CTG;20;172;731359,5
MEX;CTG;9;1340;5697800,6
MEX;CTG;946;196181,48;812471866,7
MEX;CTG;1;2466,66;10164168,5
MEX;CTG;2;8386,65;34558197,7
MEX;CTG;8;24;99394,3
MEX;CTG;38;57;236061,5
MEX;CTG;38;2264,8;9379510,7
MEX;CTG;5;545,75;2260185,4
MEX;CTG;45;4,5;18636,4
MEX;CTG;9;9;37272,9
MEX;CTG;1,62;23,4;96909,5
MEX;CTG;699,08;5823,76;24541149,9
MEX;CTG;20505;96301,7;405812474,7
MEX;CTG;2697;270413,29;1136149550,0
MEX;CTG;109;96,2;404187,2
MEX;CTG;76;2006,32;8429613,7
MEX;CTG;19;1089,08;4575802,3
MEX;CTG;27;27;113441,3
MEX;CTG;0,9;41,4;173943,3
MEX;CTG;3283;280227,03;1187840346,0
MEX;CTG;2139;248306,37;1052533456,0
MEX;CTG;118;110,8;469664,6
MEX;CTG;60;1614,32;6842860,3
MEX;CTG;4;187,04;792834,5
MEX;CTG;34;34;144120,9
MEX;CTG;2,31;32,5;137762,6
MEX;CTG;1200000;21360;93116784,0
MEX;CTG;111130;60899,24;247301460,8
MEX;CTG;40320;53518,82;225961274,7
MEX;CTG;54026;32430;133631706,6
MEX;CTG;1;2168,67;8806600,2
MEX;CTG;1;20682,55;83988319,5
MEX;CTG;150000;2550;10764544,5
MEX;CTG;40320;53518,82;225923811,6
MEX;CTG;914;69471;281618761,0
MEX;CTG;25020;60798,6;256697161,1
MEX;CTG;3;8664,37;36627671,1
MEX;CTG;1;2634,72;11137989,0
MEX;CTG;6;13860,91;58595472,3
MEX;CTG;146484;553899,96;2339269627,0
MEX;CTG;6990;39734,28;170550621,5
MEX;CTG;54026;32430;133631706,6
MEX;CTG;2496;8090,16;33162809,3
MEX;CTG;3060;6296,04;26582728,5
MEX;CTG;880;139,6;589403,8
MEX;CTG;8640;155088;654686932,3
MEX;CTG;87022,88;207302,98;907093077,7
MEX;CTG;89861,94;140890,33;615688925,2
MEX;CTG;228;1797,38;7642621,5
MEX;CTG;46752;14357,24;60479873,5
MEX;CTG;82728;30846,34;129940207,3
MEX;CTG;79733,7;217521,39;896322990,0
MEX;CTG;1433,3;6168,9;25419692,7
MEX;CTG;145926,64;220870,8;910124635,8
MEX;CTG;1424,74;5095,38;20996124,7
MEX;CTG;4080,05;15900,95;65521772,6
MEX;CTG;9541,08;26387,07;108731088,4
MEX;CTG;4909,62;15296,79;63032258,8
MEX;CTG;7596;10173,97;41923064,3
MEX;CTG;1;50700;213648279,0
MEX;CTG;155487,49;428308,75;1815536545,0
MEX;CTG;3932,11;13302,82;56388658,5
MEX;CTG;64678,36;96431,71;408759553,9
MEX;CTG;200,4;1516,31;6427410,6
MEX;CTG;228;1356,58;5750339,1
MEX;CTG;10487,23;32093,52;136039617,2
MEX;CTG;499,82;2170,21;9199194,7
MEX;CTG;10664,55;93734,18;396552759,1
MEX;CTG;70800,51;179496,18;758800356,3
MEX;CTG;5899,68;15633,37;66088352,0
MEX;CTG;67709,37;107298,33;453591887,2
MEX;CTG;120;1289,74;5452234,0
MEX;CTG;22257,22;62277,27;263270308,4
MEX;CTG;662,69;3346,66;14147637,0
MEX;CTG;8634;13081,39;55300137,3
MEX;CTG;560;100,8;426582,6
MEX;CTG;2;1000;4231970,0
MEX;CTG;1;15950;67342335,5
MEX;CTG;3;355,45;1497855,6
MEX;CTG;8;2790,44;11758830,4
MEX;CTG;14;270,41;1139499,6
MEX;CTG;0,02;106,69;449588,5
MEX;CTG;119,78;4134,91;17424386,7
MEX;CTG;20,81;1209,99;5098861,6
MEX;CTG;9;19,55;82383,1
MEX;CTG;1;47,01;198098,7
MEX;CTG;20;50,52;204796,0
MEX;CTG;76,62;1304,93;5289873,0
MEX;CTG;4,55;4063,99;16474440,1
MEX;CTG;103,1;2950,45;11960416,2
NIC;CTG;443,81;2239,14;9521024,8
NIC;CTG;1231,65;9136,84;38850666,0
NIC;CTG;504;969,6;4122826,5
NIC;CTG;253,92;1281,1;5447352,5
NIC;CTG;1322,46;5062,32;21525440,2
NIC;CTG;1503,65;11101,8;47205852,8
NIC;CTG;632,04;9469,88;40266782,0
NIC;CTG;2100,48;16371,42;69612751,3
NIC;CTG;172,8;1194,6;5079546,7
NIC;CTG;5250;87150;364897921,5
NIC;CTG;1450;3306,36;13928920,3
NIC;CTG;3344;8385,86;35405855,6
NIC;CTG;572;2520,98;10579243,2
NIC;CTG;354;1520,99;6391335,8
NIC;CTG;62;143,64;604337,0
NIC;CTG;8000;81018,24;344304024,7
NIC;CTG;1272;2436,48;10352603,5
NIC;CTG;48;248,52;1055961,5
NIC;CTG;3393;7457,98;31688957,0
NIC;CTG;3544;1174,8;4991725,2
NIC;CTG;1632;1238,4;5261961,6
NIC;CTG;1008;4002,48;17006537,5
NIC;CTG;6;60;254940,0
NIC;CTG;21840;71606,8;296554549,7
NIC;CTG;20000;4648;19648908,7
NIC;CTG;110540;8136,18;32982121,0
NIC;CTG;75;15840;66322238,4
NIC;CTG;28448;59718,54;253744076,5
NIC;CTG;22800;21347,4;90771066,1
NIC;CTG;346,5;13313;56322110,9
NIC;CTG;130;7750;32787227,5
NIC;CTG;10;490;2072998,9
NIC;CTG;1466;37353,2;158026821,5
NIC;CTG;2165,82;34801,8;151714966,9
NIC;CTG;2155,82;27196,2;118559114,3
NIC;CTG;530;1945,1;8196593,0
NIC;CTG;300;390;1643448,3
NIC;CTG;48;293,28;1235873,1
NIC;CTG;123;257,07;1083285,3
NIC;CTG;253;340,4;1434435,4
NIC;CTG;18,6;110;463536,7
NIC;CTG;7352,26;43486,73;183251775,6
NIC;CTG;173,22;1024,55;4317423,0
NIC;CTG;8,83;55,43;234324,2
NIC;CTG;5,88;155,8;658627,4
NIC;CTG;9,81;74,25;313883,7
NIC;CTG;3;264,03;1112614,5
NIC;CTG;20;44;185414,7
NIC;CTG;50;232,64;980338,0
NIC;CTG;180;2471,9;10449685,3
NIC;CTG;9;142,5;602403,1
NIC;CTG;170;6251,92;26345403,3
NIC;CTG;33;142,92;602260,6
NIC;CTG;5760;9737,3;41032690,1
NIC;CTG;126;66,64;280819,0
NIC;CTG;20;1105;4656436,9
NIC;CTG;110;251,1;1061497,6
NIC;CTG;200;80;338191,2
NIC;CTG;20;51,4;217287,8
NIC;CTG;115;441,85;1867872,3
NIC;CTG;560;631,38;2669089,5
NIC;CTG;520;1791;7571255,5
NIC;CTG;6,14;18893,1;79614956,6
NIC;CTG;339;935,81;3943475,3
NIC;CTG;120;528,47;2226956,7
NIC;CTG;15;150,9;635888,1
NIC;CTG;62;56,24;236993,7
NIC;CTG;30;150;632095,5
NIC;CTG;130;322,14;1357488,3
NIC;CTG;50;93,5;394006,2
NIC;CTG;12;78;328689,7
NIC;CTG;425000;35854,85;151382403,6
NIC;CTG;425000;16254,51;68628004,1
NIC;CTG;425000;14763,64;62333416,8
NIC;CTG;2808;5005,15;21174837,6
NIC;CTG;500;140;568516,2
NIC;CTG;3000;450;1827373,5
NIC;CTG;300;1908;7748063,6
NIC;CTG;6;1305;5299383,2
NIC;CTG;179,8;2665,1;11037325,1
NIC;CTG;2470,1;22745;94196825,4
NIC;CTG;490,28;31147,49;128995149,5
NIC;CTG;4439,94;60116;248966205,9
NIC;CTG;209;3390;14039447,7
NIC;CTG;176;13485,12;56925950,7
NIC;CTG;4319,41;15851,45;67061302,9
NIC;CTG;128;1014,33;4291234,6
NIC;CTG;3400;274,73;1162275,5
NIC;CTG;23200;573;2424139,5
NIC;CTG;23000;1159,52;4905476,9
NIC;CTG;15000;727,01;3075695,8
NIC;CTG;50;844,4;3479451,5
NIC;CTG;2410;3902,8;16081955,7
NIC;CTG;460;577,8;2380894,2
NIC;CTG;987;125802,75;551853891,3
NIC;CTG;3000;135000;560916900,0
NIC;CTG;18;33,19;140459,1
NIC;CTG;23,25;166,86;706146,5
NIC;CTG;18;8010;33898079,7
NIC;CTG;255,93;29,31;124039,0
NIC;CTG;108,52;20,02;84724,0
NIC;CTG;2;390;1650468,3
NIC;CTG;2;1060;4485888,2
NIC;CTG;154;8363,3;35393234,7
NIC;CTG;1;450;1904386,5
NIC;CTG;4;90,26;381977,6
NIC;CTG;4;4682,02;19814168,2
NIC;CTG;63,01;1179,36;5011938,0
NIC;CTG;10,27;441;1874122,1
NIC;CTG;763,45;9641,5;40973579,0
NIC;CTG;272,02;13586,4;57738259,9
NIC;CTG;4152,65;60489,62;257063343,0
NIC;CTG;652,05;13092,88;55640943,1
NIC;CTG;5,43;60;254982,6
NIC;CTG;20;0,2;849,9
NIC;CTG;30;0,3;1274,9
NIC;CTG;6,07;3;12749,1
NIC;CTG;58;0,58;2464,8
NIC;CTG;1405,2;6820,2;27647454,0
NIC;CTG;5338;53,38;221069,5
NIC;CTG;11109,88;29306,07;124360324,4
NIC;CTG;8941,93;24231,45;102692564,6
NIC;CTG;1770,74;5539,23;23481379,5
NIC;CTG;13890,04;23662,39;100288145,7
NIC;CTG;754,61;2450,79;10389749,0
NIC;CTG;253,74;3324,44;14135818,1
NIC;CTG;1836,5;5871,59;24966529,1
NIC;CTG;504;760,96;3235670,4
NIC;CTG;186,55;2411,92;10196126,5
NIC;CTG;2670,05;7732,18;32686940,4
NIC;CTG;504;699,86;2958581,2
NIC;CTG;818;5914,44;25134654,8
NIC;CTG;12;137,62;584845,1
NIC;CTG;1945;8548,46;36328475,9
NIC;CTG;8;954,39;4055880,7
NGA;CTG;43344;81631,2;338069900,6
NOR;CTG;22234,6;61631,37;260822108,9
NOR;CTG;22177,22;60791,52;252585118,1
PNG;CTG;10;51275;207856544,0
NZL;CTG;4829,55;128428,71;542237572,2
NZL;CTG;3027,34;104732,81;442191349,8
NZL;CTG;130,75;1687,68;6989408,6
NZL;CTG;1063,9;15181,08;62871380,1
NZL;CTG;872,1;32971,92;136550898,6
OMN;CTG;2;23121,46;93892318,4
NLD;CTG;45696;62557;264607290,2
NLD;CTG;23786,92;69111,56;292906496,8
NLD;CTG;608;2644,8;10953254,1
NLD;CTG;4217,8;22907,2;94868565,3
NLD;CTG;129858,03;287739,19;1222743778,0
NLD;CTG;114640,1;300051,81;1270336566,0
NLD;CTG;1166,4;7264,45;29934038,0
NLD;CTG;25580;4317,4;17865636,5
NLD;CTG;346495;60547,25;252175830,5
NLD;CTG;110;30,8;124855,8
NLD;CTG;1666;41107,64;179204645,8
NLD;CTG;400;8904;38816097,6
NLD;CTG;4504;126894,48;553183796,1
NLD;CTG;20268;21451,64;91148018,4
NLD;CTG;22234,5;33086,01;144235152,0
NLD;CTG;16241,6;44160,05;184943966,0
NLD;CTG;4593,3;25790,72;108080166,9
NLD;CTG;502;6846,6;30033706,4
NLD;CTG;170;1248,17;5475297,4
NLD;CTG;495;3709,03;16270253,5
NLD;CTG;642;7251,7;31810742,3
NLD;CTG;75;1855,7;8140325,0
NLD;CTG;882;15484,48;67503042,1
NLD;CTG;9300;2756,31;11853892,2
NLD;CTG;44752;40969;177459449,5
NLD;CTG;2736;12453,03;54627208,6
NLD;CTG;1579,5;9477;41572376,8
NLD;CTG;21120;4811,29;20974337,6
NLD;CTG;5700;1676,6;6808387,6
NLD;CTG;21075,18;47443,81;198647706,9
NLD;CTG;36036,31;122868,19;520127651,3
NLD;CTG;2469,3;14094,29;58560929,3
NLD;CTG;11900;2006,6;8455752,2
NLD;CTG;117405;20435,55;86114794,6
NLD;CTG;7257;53640,43;227918187,1
NLD;CTG;22048;13226,97;54503317,1
NLD;CTG;2697,3;13933,59;57670899,3
NLD;CTG;16680;174022,2;734737390,4
NLD;CTG;60000;297000;1206066510,0
NLD;CTG;3661,16;10097,76;42905382,2
NLD;CTG;7785;21157,44;89897962,6
NLD;CTG;175,33;37;157213,0
NLD;CTG;406,01;96;407904,0
NLD;CTG;7200;2131,21;8972488,8
NLD;CTG;38375;156515,18;682312275,7
NLD;CTG;22656;36343,39;147584328,4
NLD;CTG;22416;18266,66;75269964,5
NLD;CTG;47520;39117,6;171595611,2
NLD;CTG;1607,37;138580,15;607904000,7
NLD;CTG;2;2084800;8782220000,0
NLD;CTG;2;4000;16850000,0
NLD;CTG;73;6200;26621075,0
NLD;CTG;15000;51484,67;221617527,0
NLD;CTG;1;60000;254331000,0
NLD;CTG;2;18160;76036101,6
NLD;CTG;15739,2;79177,92;328979506,9
NLD;CTG;6552;24204,77;100242360,6
NLD;CTG;2358,72;10186,96;43003131,1
NLD;CTG;840,96;3048,7;12625977,6
NLD;CTG;41944;183691,14;745938492,0
NLD;CTG;38000;47651,2;201154299,2
NLD;CTG;500;881;3660502,1
NLD;CTG;23;2725,68;11068523,1
NLD;CTG;9;2735,62;11108887,8
NLD;CTG;7;3436,62;13955529,6
NLD;CTG;6;1648,28;6693384,9
NLD;CTG;6;410,53;1667092,5
NLD;CTG;46;2080,6;8448962,9
NLD;CTG;14;1592,47;6466750,0
NLD;CTG;13118;60028,73;252959267,4
NLD;CTG;65;8502,74;34528181,7
NLD;CTG;29;6098,99;24766961,6
NLD;CTG;21;4226,83;17164438,1
NLD;CTG;4;227,88;925381,9
NLD;CTG;2;0,02;81,2
NLD;CTG;44000;108596,56;447485157,1
NLD;CTG;87840;209898,72;870463905,8
NLD;CTG;19297;11523,41;50549281,7
NLD;CTG;21920;49470,82;210201514,2
NLD;CTG;769196;2140107,13;9150070753,0
NLD;CTG;674440;2921578,35;12364031930,0
NLD;CTG;17936;71464,11;301727904,2
NLD;CTG;3206,7;19643,11;82934978,3
NLD;CTG;7904;31616;134358831,4
NLD;CTG;1310,4;7800;33147738,0
NLD;CTG;11700;2036,52;8609164,3
NLD;CTG;2760;6456,83;27295538,6
NLD;CTG;42432;75797,68;321412862,3
NLD;CTG;11148,9;36225,38;153833795,0
NLD;CTG;447920;60070,61;257987019,9
NLD;CTG;239810;44898,21;195798474,7
NLD;CTG;7056;987,84;4306389,7
NLD;CTG;164040;33823,2;148370878,5
NLD;CTG;44512;50320,68;212121964,3
NLD;CTG;38380;146124,02;623125533,3
NLD;CTG;91129,7;306972,33;1292738821,0
NLD;CTG;24120;130167,43;550454679,9
NLD;CTG;7799,4;46425;197292786,8
NLD;CTG;732000;202514,2;855569585,5
NLD;CTG;4864;19456;82682357,8
NLD;CTG;1701;10125;43028313,8
NLD;CTG;269490;34801,2;144596896,9
NLD;CTG;7000;1086,75;4515381,0
NLD;CTG;67624;101832,42;424712106,6
NLD;CTG;48045,2;132004,03;554449952,5
NLD;CTG;10292,4;58991,2;241913758,2
NLD;CTG;38313;161791,97;655865816,3
NLD;CTG;38391;162121,35;684490930,6
NLD;CTG;40264;55674,66;234529505,3
NLD;CTG;21778;30010,5;126419231,3
NLD;CTG;136914;234206,48;1007336353,0
NLD;CTG;134603;595055,04;2412210319,0
NLD;CTG;43052;85132,67;350799382,6
NLD;CTG;23168;23315;102274977,9
NLD;CTG;24000;28425,34;120867104,0
NLD;CTG;414880;693761;2973047369,0
NLD;CTG;572280;1134495,58;4727551465,0
NLD;CTG;21120;27304,19;116034889,3
NLD;CTG;21205,8;43250,41;181717895,1
NLD;CTG;1611,39;1424782,1;6088766782,0
NLD;CTG;10752;21790,94;92589704,1
NLD;CTG;13500;336852;1432325021,0
NLD;CTG;24000;39067,7;158371079,6
NLD;CTG;1188;24938,33;108716155,8
NLD;CTG;1181;36954,75;161100537,1
NLD;CTG;21120;44193,6;187809983,9
NLD;CTG;9811,2;24567,06;104136082,3
NLD;CTG;44608;96508,37;400636882,6
PAK;CTG;3991,4;25919,86;109573357,0
PAN;CTG;1000;2340;10264784,4
PAN;CTG;1000;3700;16230642,0
PAN;CTG;875;1592,5;6985756,1
PAN;CTG;175;337,75;1481594,4
PAN;CTG;125;994;4360340,0
PAN;CTG;500;2805;12228116,0
PAN;CTG;30;1603,74;6819246,8
PAN;CTG;7420;44629,18;189767289,8
PAN;CTG;2120;5905;25903227,3
PAN;CTG;424;5257,6;23063303,6
PAN;CTG;100;935,35;4103062,4
PAN;CTG;208;715;3116970,0
PAN;CTG;2669,04;22152,3;96570736,6
PAN;CTG;11751,96;52315,18;228062795,7
PAN;CTG;23583,86;78029,35;327145494,5
PAN;CTG;653,4;1573;6900216,2
PAN;CTG;2926,32;6594,4;27990500,4
PAN;CTG;40563,09;105486;445315550,7
PAN;CTG;405;2376;9944727,4
PAN;CTG;3536,64;13861,25;58452507,7
PAN;CTG;662,21;5455,2;23930107,6
PAN;CTG;11879,37;68580,2;292046254,1
PAN;CTG;269,76;5966,75;25352720,8
PAN;CTG;1646,4;12773,23;54273454,3
PAN;CTG;11358,5;39259,72;172219043,3
PAN;CTG;1604,16;18610,08;77406215,5
PAN;CTG;1358,4;3772,39;15964641,3
PAN;CTG;2439;11009,16;46777920,8
PAN;CTG;2300,55;82562,59;362174011,0
PAN;CTG;32520;98707,48;425247577,4
PAN;CTG;4250;4320,5;18357804,5
PAN;CTG;25;200;877332,0
PAN;CTG;175;364;1596744,2
PAN;CTG;15000;3600;14618988,0
PAN;CTG;18750;41625;182594722,5
PAN;CTG;200;2874;11670825,4
PAN;CTG;50;1334,75;5855094,4
PAN;CTG;1000;3235;13755511,2
PAN;CTG;1750;4501;18701384,9
PAN;CTG;1225;2677,6;11125267,3
PAN;CTG;827;4741,77;19701769,8
PAN;CTG;10745;29978,65;124559492,0
PAN;CTG;1830;655,75;2724601,9
PAN;CTG;123241,5;124482,72;542102244,1
PAN;CTG;89,24;13179,64;55715478,3
PAN;CTG;181000;41091,4;174008232,1
PAN;CTG;4375;7262,5;29491777,9
PAN;CTG;300;1995;8101355,9
PAN;CTG;0,6;8,88;36775,9
PAN;CTG;12,96;168,2;714681,8
PAN;CTG;5;917,45;3799555,0
PAN;CTG;10746;8267,52;35148050,0
PAN;CTG;887;1922,85;7953684,0
PAN;CTG;10500;245;1009551,9
PAN;CTG;80;56;236397,8
PAN;CTG;7;564,95;2388264,0
PAN;CTG;184;13076,04;55277520,7
PAN;CTG;1403;20509;86699541,5
PAN;CTG;70;4651,07;19661886,8
PAN;CTG;419;24711,6;104465570,7
PAN;CTG;207;11284,67;47704701,1
PAN;CTG;18;2936,1;12412039,8
PAN;CTG;1106;9636,19;40735933,2
PAN;CTG;34;850;3502527,0
PAN;CTG;1964;52862,8;224614037,2
PAN;CTG;13;3272,6;13790638,2
PAN;CTG;28903;9358,25;38002262,3
PAN;CTG;2,31;45,4;191923,5
PAN;CTG;479,54;2452,5;10227524,8
PAN;CTG;458,68;5951;25285799,0
PAN;CTG;42;1052,28;4448397,9
PAN;CTG;14;133,84;565793,9
PAN;CTG;28;71,8;303526,6
PAN;CTG;21;861,72;3642826,5
PAN;CTG;3;17,49;73937,1
PAN;CTG;64;795,76;3363987,9
PAN;CTG;67;3598,39;15211797,9
PAN;CTG;48;3349,8;14160911,0
PAN;CTG;901;44628,43;188661778,7
PAN;CTG;800,6;10387,1;44134787,9
PAN;CTG;5036,3;22350,62;92563528,2
PAN;CTG;4;818,56;3465122,2
PAN;CTG;38,46;499;2120251,0
PAN;CTG;12,63;163,9;696411,1
PAN;CTG;89,24;1609,72;6804914,2
PAN;CTG;8,64;151,2;638274,2
PAN;CTG;36;428,4;1808443,5
PAN;CTG;1;25;103015,5
PAN;CTG;36;155,32;656598,2
PAN;CTG;0,5;11,58;47957,8
PAN;CTG;140;3030;12790811,7
PAN;CTG;3690;33367,16;140855795,6
PAN;CTG;40;96;405253,4
PAN;CTG;110;209,66;886314,6
PAN;CTG;3726;56712,17;239404187,3
PAN;CTG;180;201,6;851032,2
PAN;CTG;3;7268,21;30628018,9
PAN;CTG;1;6000;26319960,0
PAN;CTG;982;26322,46;111925468,9
PAN;CTG;201;55154,4;234521472,7
PAN;CTG;80;20460;85666224,6
PAN;CTG;1;20;82412,4
PAN;CTG;2;540;2260985,4
PAN;CTG;24;61,92;256437,3
PAN;CTG;2;1150;4738713,0
PAN;CTG;120;300;1274700,0
PAN;CTG;100;2980,4;12663719,6
PAN;CTG;10;443,4;1871764,3
PAN;CTG;710;54639,3;230981630,4
PAN;CTG;2;296,63;1204564,0
PAN;CTG;4;593,26;2409128,0
PAN;CTG;8;1186,51;4818215,4
PAN;CTG;1;24502;107481943,3
PAN;CTG;20;540,68;2285665,2
PAN;CTG;2;55,08;228110,0
PAN;CTG;37;22595,18;95215410,7
PAN;CTG;20;8753,28;36886059,3
PAN;CTG;6;1824,39;7753128,4
PAN;CTG;150;11707,9;49336739,4
PAN;CTG;4204;17514,12;72617193,8
PAN;CTG;69;67433,43;284162451,0
PAN;CTG;45;3770;15534737,4
PAN;CTG;244;45958,67;197856187,3
PAN;CTG;16;361,83;1537672,6
PAN;CTG;1;1172,48;4982700,0
PAN;CTG;3;6905,12;29892557,5
PAN;CTG;3120;1770;7526199,3
PAN;CTG;192;1350,48;5716206,1
PAN;CTG;6;8007,44;33162252,2
PAN;CTG;6646,56;6441,6;28257109,1
PAN;CTG;49314,6;47588,67;199007259,2
PAN;CTG;2500;200;877332,0
PAN;CTG;75;45;189962,6
PAN;CTG;800;8;33992,0
PAN;CTG;11;24;102050,2
PAN;CTG;6;296,52;1228016,8
PAN;CTG;124,5;62;262098,2
PAN;CTG;40,3;0,02;84,5
PAN;CTG;40,3;416;1758594,2
PAN;CTG;3840;6081,79;24697115,3
PAN;CTG;33600;53569,23;217535536,3
PAN;CTG;7043,4;25936;110202064,0
PAN;CTG;204;51472,26;212097624,0
PAN;CTG;4000;275870,52;1210150175,0
PAN;CTG;4100;13605;57817304,6
PAN;CTG;460,8;1851,97;7828999,5
PAN;CTG;1056,64;3713,47;15743818,7
PAN;CTG;6867,6;17284,75;73069379,3
PAN;CTG;3840,19;5652,13;23893757,8
PAN;CTG;11117,04;37756,8;160428643,2
PAN;CTG;50;285;1211167,4
PAN;CTG;22049,28;17372,16;73518460,0
PAN;CTG;15120;4384,8;18068094,6
PAN;CTG;24;46835;197741585,2
PAN;CTG;1000;1170;4949813,7
PAN;CTG;1000;2210;9391859,1
PAN;CTG;3000;9425;40053516,8
PAN;CTG;200;2860;12099544,6
PAN;CTG;716,6;5418,61;22924025,7
PAN;CTG;2440;5991,38;25347192,1
PAN;CTG;1940;4323,14;18289519,3
PAN;CTG;4766;16096,65;68098648,5
PAN;CTG;1647;3250,63;13752147,8
PAN;CTG;250;4805;20419856,6
PAN;CTG;204,12;794,03;3359231,3
PAN;CTG;200;1510;6417062,1
PAN;CTG;209;971,85;4111518,3
PAN;CTG;2500;4150;17557031,5
PAN;CTG;238;749,7;3171688,3
PAN;CTG;15400;8691,74;36697308,5
PAN;CTG;3840;2503,2;10568735,7
PAN;CTG;6299;3368,1;14220421,3
PAN;CTG;1015,47;56915,7;241834809,3
PAN;CTG;44948,82;96458,7;408962865,2
PAN;CTG;3101,25;8134,54;34413869,7
PAN;CTG;4084,91;12421,37;53132109,4
PAN;CTG;14560;14560;61473630,4
PAN;CTG;38;76;320878,8
PAN;CTG;53,28;1512;6591412,8
PAN;CTG;2;2600;11334439,0
PAN;CTG;49,68;13594;59261683,6
PAN;CTG;4;224;976505,6
PAN;CTG;4;371,88;1566544,5
PAN;CTG;38;1684;7093850,0
PAN;CTG;3998;24849;109004114,3
PAN;CTG;21;1168,48;4839178,1
PAN;CTG;2;5900;25720459,0
PAN;CTG;15;23730;103448561,0
PAN;CTG;147;32707,4;139081289,1
PAN;CTG;60;17092,2;70430461,2
PAN;CTG;1;6200;27028279,0
